product,review,label_correct
P6480605999,data/part8\P6480605999\R4018353684\3010768827.jpg,Correct
P6542165428,data/part8\P6542165428\R4017685033\3010358334.jpg,Correct
P6720969677,data/part8\P6720969677\R4105705793\3062646184.jpg,Correct
P6264018739,data/part8\P6264018739\R4104269723\3061820455.jpg,Correct
P6625173600,data/part8\P6625173600\R4000074888\3000034866.jpg,Correct
P6204753596,data/part8\P6204753596\R3360119603\2192372172.jpg,Correct
P6148381169,data/part8\P6148381169\R3365370414\2195461994.jpg,Correct
P6652834720,data/part8\P6652834720\R4043500362\3025607687.jpg,Correct
P6246299064,data/part8\P6246299064\R4000267970\3000130241.jpg,Correct
P6569509988,data/part8\P6569509988\R4005830423\3003395027.jpg,Correct
P6111257456,data/part8\P6111257456\R3357070391\2190689093.jpg,Correct
P6570315881,data/part8\P6570315881\R4043343560\3025508926.jpg,Correct
P6085488039,data/part8\P6085488039\R4021778683\3012764280.jpg,Correct
P6641552852,data/part8\P6641552852\R4060411129\3035565025.jpg,Correct
P6338291694,data/part8\P6338291694\R3394974923\2212950673.jpg,Correct
P6551019507,data/part8\P6551019507\R3420191076\2227959903.jpg,Correct
P6280037992,data/part8\P6280037992\R3373031206\2199925301.jpg,Correct
P6410660226,data/part8\P6410660226\R3407971827\2220676441.jpg,Correct
P6438943186,data/part8\P6438943186\R3410335304\2222103128.jpg,Correct
P6540487613,data/part8\P6540487613\R4003862266\3002282255.jpg,Correct
P6448522277,data/part8\P6448522277\R4015001033\3008785719.jpg,Correct
P6253757487,data/part8\P6253757487\R3368122893\2197036335.jpg,Correct
P6398114630,data/part8\P6398114630\R3414149549\2224373532.jpg,Correct
P6251433214,data/part8\P6251433214\R3392415201\2211434135.jpg,Correct
P6025985783,data/part8\P6025985783\R3370636796\2198556258.jpg,Correct
P6311865776,data/part8\P6311865776\R3389302432\2209573859.jpg,Correct
P6133930708,data/part8\P6133930708\R4006348387\3003729004.jpg,Correct
P6276212466,data/part8\P6276212466\R3391661766\2210992795.jpg,Correct
P6754996038,data/part8\P6754996038\R4073880248\3043563753.jpg,Correct
P6322276214,data/part8\P6322276214\R4024055250\3014139561.jpg,Correct
P6584215435,data/part8\P6584215435\R4003622587\3002136875.jpg,Correct
P6488887124,data/part8\P6488887124\R3415115067\2224955622.jpg,Correct
P6074413451,data/part8\P6074413451\R3341693478\2181850228.jpg,Correct
P6054495458,data/part8\P6054495458\R3360130127\2192379368.jpg,Correct
P6672655331,data/part8\P6672655331\R4011964733\3007010519.jpg,Correct
P6625048580,data/part8\P6625048580\R4003380535\3001985363.jpg,Correct
P6140950716,data/part8\P6140950716\R3427189955\2232116377.jpg,Correct
P6502069920,data/part8\P6502069920\R4090317271\3053421146.jpg,Correct
P6366221973,data/part8\P6366221973\R3387988194\2208754009.jpg,Correct
P6662649510,data/part8\P6662649510\R4008153281\3004800095.jpg,Correct
P6561782487,data/part8\P6561782487\R4011284218\3006628922.jpg,Correct
P6311391391,data/part8\P6311391391\R3382538454\2205571963.jpg,Correct
P6090995444,data/part8\P6090995444\R4110172376\3065356393.jpg,Correct
P6548932731,data/part8\P6548932731\R3432160232\2235063180.jpg,Correct
P6536168505,data/part8\P6536168505\R4045078337\3026522422.jpg,Correct
P6608748342,data/part8\P6608748342\R4011178242\3006569243.jpg,Correct
P6353763969,data/part8\P6353763969\R4077341134\3045659564.jpg,Correct
P6310926403,data/part8\P6310926403\R4031130882\3018299901.jpg,Correct
P6247263444,data/part8\P6247263444\R3385349148\2207223023.jpg,Correct
P6454573515,data/part8\P6454573515\R3424996496\2230825739.jpg,Correct
P6216065110,data/part8\P6216065110\R4076715006\3045271877.jpg,Correct
P6014673662,data/part8\P6014673662\R3361327357\2193075079.jpg,Correct
P6151795042,data/part8\P6151795042\R3425879422\2231327965.jpg,Correct
P6648283174,data/part8\P6648283174\R4019620146\3011505453.jpg,Correct
P6153710320,data/part8\P6153710320\R3385124249\2207085041.jpg,Correct
P6122561470,data/part8\P6122561470\R3346345053\2184502939.jpg,Correct
P6177658589,data/part8\P6177658589\R3364327419\2194836703.jpg,Correct
P6077151521,data/part8\P6077151521\R3425005076\2230830936.jpg,Correct
P6006683994,data/part8\P6006683994\R3343355526\2182771020.jpg,Correct
P6398210894,data/part8\P6398210894\R4014726283\3008628499.jpg,Correct
P6533006996,data/part8\P6533006996\R4036659406\3021567052.jpg,Correct
P6459562892,data/part8\P6459562892\R4006227622\3003652478.jpg,Correct
P6523680420,data/part8\P6523680420\R4084430336\3049855601.jpg,Correct
P6460064845,data/part8\P6460064845\R3414392305\2224511687.jpg,Correct
P6277314863,data/part8\P6277314863\R4007029940\3004140188.jpg,Correct
P6480111194,data/part8\P6480111194\R4000965645\3000519338.jpg,Correct
P6660022105,data/part8\P6660022105\R4059271322\3034913690.jpg,Correct
P6426173983,data/part8\P6426173983\R4068810484\3040538095.jpg,Correct
P6088803226,data/part8\P6088803226\R3408619710\2221037934.jpg,Correct
P6719438519,data/part8\P6719438519\R4033180212\3019532400.jpg,Correct
P6440337099,data/part8\P6440337099\R3402221853\2217282634.jpg,Correct
P6082809181,data/part8\P6082809181\R3428967645\2233138011.jpg,Correct
P6738615228,data/part8\P6738615228\R4043471312\3025588607.jpg,Correct
P6349163625,data/part8\P6349163625\R4092413372\3054664764.jpg,Correct
P6123165578,data/part8\P6123165578\R3379330962\2203672958.jpg,Correct
P6011865607,data/part8\P6011865607\R3343909592\2183062567.jpg,Correct
P6204232015,data/part8\P6204232015\R3367787743\2196822260.jpg,Correct
P6107817661,data/part8\P6107817661\R3346086314\2184374387.jpg,Correct
P6251632377,data/part8\P6251632377\R4009663537\3005700676.jpg,Correct
P6325200996,data/part8\P6325200996\R3432233380\2235105982.jpg,Correct
P6315661032,data/part8\P6315661032\R3383813496\2206333060.jpg,Correct
P6500532174,data/part8\P6500532174\R4042308186\3024894796.jpg,Correct
P6423181586,data/part8\P6423181586\R4007994118\3004719776.jpg,Correct
P6603715496,data/part8\P6603715496\R4033568499\3019771665.jpg,Correct
P6243367515,data/part8\P6243367515\R3393320210\2211930897.jpg,Correct
P6357217879,data/part8\P6357217879\R3412583009\2223462513.jpg,Correct
P6188254787,data/part8\P6188254787\R3397061230\2214207821.jpg,Correct
P6372485806,data/part8\P6372485806\R3394876703\2212896298.jpg,Correct
P6043696385,data/part8\P6043696385\R3376388716\2201984719.jpg,Correct
P6513915698,data/part8\P6513915698\R3418540582\2226946065.jpg,Correct
P6308141203,data/part8\P6308141203\R3423833222\2230094051.jpg,Correct
P6155670593,data/part8\P6155670593\R4078737135\3046477005.jpg,Correct
P6454230519,data/part8\P6454230519\R4058869577\3034680681.jpg,Correct
P6710410225,data/part8\P6710410225\R4018231104\3010702544.jpg,Correct
P6070950248,data/part8\P6070950248\R3337139103\2179247073.jpg,Correct
P6591193518,data/part8\P6591193518\R4037586664\3022133290.jpg,Correct
P6073446143,data/part8\P6073446143\R3343392251\2182790881.jpg,Correct
P6322155779,data/part8\P6322155779\R3425764026\2231257687.jpg,Correct
P6338295485,data/part8\P6338295485\R3395089442\2213010342.jpg,Correct
P6110187492,data/part8\P6110187492\R4083437887\3049258540.jpg,Correct
P6734611569,data/part8\P6734611569\R4026413479\3015498729.jpg,Correct
P6681504291,data/part8\P6681504291\R4071968820\3042438511.jpg,Correct
P6466636008,data/part8\P6466636008\R3407275558\2220290755.jpg,Correct
P6489789096,data/part8\P6489789096\R3413199844\2223794956.jpg,Correct
P6515232298,data/part8\P6515232298\R4076647687\3045230349.jpg,Correct
P6107800983,data/part8\P6107800983\R4004123381\3002439541.jpg,Correct
P6422243197,data/part8\P6422243197\R4085303002\3050396641.jpg,Correct
P6448869265,data/part8\P6448869265\R4115333476\3068414628.jpg,Correct
P6264192718,data/part8\P6264192718\R3371949607\2199336918.jpg,Correct
P6098401387,data/part8\P6098401387\R3388627888\2209163541.jpg,Correct
P6580320588,data/part8\P6580320588\R4008533635\3005027933.jpg,Correct
P6570706259,data/part8\P6570706259\R4022128954\3012970349.jpg,Correct
P6415345717,data/part8\P6415345717\R4004300941\3002552814.jpg,Correct
P6619268450,data/part8\P6619268450\R4007804234\3004607048.jpg,Correct
P6104649450,data/part8\P6104649450\R3348435372\2185682015.jpg,Correct
P6162267147,data/part8\P6162267147\R3414721670\2224722862.jpg,Correct
P6439291087,data/part8\P6439291087\R3407095183\2220189553.jpg,Correct
P6174565420,data/part8\P6174565420\R4082005335\3048418927.jpg,Correct
P6356812688,data/part8\P6356812688\R4047554503\3027998072.jpg,Correct
P6579918682,data/part8\P6579918682\R4008364085\3004920067.jpg,Correct
P6234732932,data/part8\P6234732932\R3430920431\2234312429.jpg,Correct
P6490584834,data/part8\P6490584834\R4042273066\3024876210.jpg,Correct
P6073157112,data/part8\P6073157112\R3344250056\2183278684.jpg,Correct
P6042808761,data/part8\P6042808761\R3338914302\2180222155.jpg,Correct
P6394112459,data/part8\P6394112459\R4004301963\3002553461.jpg,Correct
P6389453318,data/part8\P6389453318\R4030422734\3017863964.jpg,Correct
P6023035280,data/part8\P6023035280\R3340968798\2181431569.jpg,Correct
P6269155820,data/part8\P6269155820\R3416285946\2225655143.jpg,Correct
P6177255398,data/part8\P6177255398\R3403303443\2217881218.jpg,Correct
P6694602850,data/part8\P6694602850\R4058506904\3034468529.jpg,Correct
P6650044408,data/part8\P6650044408\R4012009749\3007037246.jpg,Correct
P6647672468,data/part8\P6647672468\R4019058783\3011190594.jpg,Correct
P6456185132,data/part8\P6456185132\R3421863151\2228970924.jpg,Correct
P6611967818,data/part8\P6611967818\R4009831345\3005800626.jpg,Correct
P6619262464,data/part8\P6619262464\R3429498732\2233473433.jpg,Correct
P6079476755,data/part8\P6079476755\R3399225483\2215469453.jpg,Correct
P6157566237,data/part8\P6157566237\R3387076871\2208272207.jpg,Correct
P6656612526,data/part8\P6656612526\R4016765895\3009795184.jpg,Correct
P6012571726,data/part8\P6012571726\R3401095415\2216594117.jpg,Correct
P6251425645,data/part8\P6251425645\R4062707044\3036960355.jpg,Correct
P6295099056,data/part8\P6295099056\R3402271585\2217308620.jpg,Correct
P6178202981,data/part8\P6178202981\R3377371702\2202544283.jpg,Correct
P6204814061,data/part8\P6204814061\R4057760270\3034000831.jpg,Correct
P6040298493,data/part8\P6040298493\R3350673346\2186976700.jpg,Correct
P6247497874,data/part8\P6247497874\R4034586639\3020371361.jpg,Correct
P6349687102,data/part8\P6349687102\R3423862290\2230114099.jpg,Correct
P6541065317,data/part8\P6541065317\R4025131719\3014737704.jpg,Correct
P6407022582,data/part8\P6407022582\R3401991020\2217142122.jpg,Correct
P6150851222,data/part8\P6150851222\R3400119851\2216014040.jpg,Correct
P6231963007,data/part8\P6231963007\R3362346919\2193618898.jpg,Correct
P6551918129,data/part8\P6551918129\R4018796891\3011042124.jpg,Correct
P6619905443,data/part8\P6619905443\R4050992590\3030001813.jpg,Correct
P6510471875,data/part8\P6510471875\R4117770818\3069893341.jpg,Correct
P6156311239,data/part8\P6156311239\R3358464775\2191422845.jpg,Correct
P6739266756,data/part8\P6739266756\R4038265213\3022526461.jpg,Correct
P6287720529,data/part8\P6287720529\R4105546315\3062549663.jpg,Correct
P6485568708,data/part8\P6485568708\R4071235978\3042007522.jpg,Correct
P6033892791,data/part8\P6033892791\R3393779744\2212207027.jpg,Correct
P6311285782,data/part8\P6311285782\R3396721552\2213986643.jpg,Correct
P6418881933,data/part8\P6418881933\R3400190939\2216052120.jpg,Correct
P6440295840,data/part8\P6440295840\R4008451164\3004973721.jpg,Correct
P6483310334,data/part8\P6483310334\R4037529829\3022096320.jpg,Correct
P6716414401,data/part8\P6716414401\R4039021095\3022986106.jpg,Correct
P6227135986,data/part8\P6227135986\R3363096571\2194085197.jpg,Correct
P6558329849,data/part8\P6558329849\R4010960782\3006424633.jpg,Correct
P6190491600,data/part8\P6190491600\R3406643562\2219905572.jpg,Correct
P6389726375,data/part8\P6389726375\R3398860852\2215227094.jpg,Correct
P6119624487,data/part8\P6119624487\R3339856382\2180791694.jpg,Correct
P6472263531,data/part8\P6472263531\R4020245780\3011840776.jpg,Correct
P6693453129,data/part8\P6693453129\R4045898017\3026978061.jpg,Correct
P6535247608,data/part8\P6535247608\R4067452448\3039754398.jpg,Correct
P6668417342,data/part8\P6668417342\R4026179443\3015368938.jpg,Correct
P6652423116,data/part8\P6652423116\R4015196597\3008879188.jpg,Correct
P6354296180,data/part8\P6354296180\R3391046148\2210623523.jpg,Correct
P6031006902,data/part8\P6031006902\R3346018444\2184333781.jpg,Correct
P6708518503,data/part8\P6708518503\R4040784846\3023958856.jpg,Correct
P6454810893,data/part8\P6454810893\R3410079604\2221945103.jpg,Correct
P6148574065,data/part8\P6148574065\R3349058441\2186009689.jpg,Correct
P6539347843,data/part8\P6539347843\R3416981735\2226082575.jpg,Correct
P6479760980,data/part8\P6479760980\R4019307369\3011330670.jpg,Correct
P6203233318,data/part8\P6203233318\R4014523776\3008522370.jpg,Correct
P6113408836,data/part8\P6113408836\R3352231019\2187883974.jpg,Correct
P6149713340,data/part8\P6149713340\R3355456101\2189751123.jpg,Correct
P6668143688,data/part8\P6668143688\R4028310399\3016645505.jpg,Correct
P6385544714,data/part8\P6385544714\R4079333996\3046819393.jpg,Correct
P6157924365,data/part8\P6157924365\R3353862460\2188804444.jpg,Correct
P6596291608,data/part8\P6596291608\R3425975917\2231388860.jpg,Correct
P6054277432,data/part8\P6054277432\R3352297393\2187923743.jpg,Correct
P6027534793,data/part8\P6027534793\R4074913271\3044182154.jpg,Correct
P6607199156,data/part8\P6607199156\R3431144547\2234459924.jpg,Correct
P6678957538,data/part8\P6678957538\R4035530947\3020881477.jpg,Correct
P6119935305,data/part8\P6119935305\R4100929442\3059777896.jpg,Correct
P6645861186,data/part8\P6645861186\R4060057078\3035334893.jpg,Correct
P6376886610,data/part8\P6376886610\R3405272118\2219076818.jpg,Correct
P6644353495,data/part8\P6644353495\R4001023612\3000554932.jpg,Correct
P6106685191,data/part8\P6106685191\R4033576971\3019776327.jpg,Correct
P6600390609,data/part8\P6600390609\R4007913416\3004675943.jpg,Correct
P6431175391,data/part8\P6431175391\R4037389700\3022007872.jpg,Correct
P6651905299,data/part8\P6651905299\R4053691446\3031623463.jpg,Correct
P6148112329,data/part8\P6148112329\R3377798205\2202790242.jpg,Correct
P6069144617,data/part8\P6069144617\R3367530979\2196690854.jpg,Correct
P6324745654,data/part8\P6324745654\R4092700457\3054834018.jpg,Correct
P6644565660,data/part8\P6644565660\R4077770623\3045934639.jpg,Correct
P6633096690,data/part8\P6633096690\R4009685503\3005713493.jpg,Correct
P6486515917,data/part8\P6486515917\R3409481967\2221577586.jpg,Correct
P6599450067,data/part8\P6599450067\R4008928359\3005259785.jpg,Correct
P6163634238,data/part8\P6163634238\R3377961656\2202873079.jpg,Correct
P6002247886,data/part8\P6002247886\R3379606434\2203855340.jpg,Correct
P6448324066,data/part8\P6448324066\R4061643181\3036315191.jpg,Correct
P6604242793,data/part8\P6604242793\R4012185182\3007143216.jpg,Correct
P6113495212,data/part8\P6113495212\R3402675389\2217541264.jpg,Correct
P6477449456,data/part8\P6477449456\R3412383739\2223342191.jpg,Correct
P6086362624,data/part8\P6086362624\R3358041119\2191206326.jpg,Correct
P6347460762,data/part8\P6347460762\R3388134282\2208838754.jpg,Correct
P6283148479,data/part8\P6283148479\R3401287247\2216710815.jpg,Correct
P6475720632,data/part8\P6475720632\R3409532877\2221610239.jpg,Correct
P6676980069,data/part8\P6676980069\R4009438550\3005569451.jpg,Correct
P6251501349,data/part8\P6251501349\R3382331941\2205458124.jpg,Correct
P6054581190,data/part8\P6054581190\R4012350509\3007246252.jpg,Correct
P6162261623,data/part8\P6162261623\R3351205295\2187306285.jpg,Correct
P6735222920,data/part8\P6735222920\R4018054372\3010594299.jpg,Correct
P6274748126,data/part8\P6274748126\R4119177330\3070736506.jpg,Correct
P6042988171,data/part8\P6042988171\R4024566135\3014437736.jpg,Correct
P6591610952,data/part8\P6591610952\R4032155891\3018920212.jpg,Correct
P6562352645,data/part8\P6562352645\R4044548351\3026233961.jpg,Correct
P6551059524,data/part8\P6551059524\R3419675574\2227650571.jpg,Correct
P6636747052,data/part8\P6636747052\R4060109145\3035366470.jpg,Correct
P6001276515,data/part8\P6001276515\R4112685316\3066841358.jpg,Correct
P6647302632,data/part8\P6647302632\R4048997160\3028864883.jpg,Correct
P6091129550,data/part8\P6091129550\R3396162574\2213652240.jpg,Correct
P6241561619,data/part8\P6241561619\R3379515233\2203793843.jpg,Correct
P6029299104,data/part8\P6029299104\R3367896439\2196887936.jpg,Correct
P6001339955,data/part8\P6001339955\R4084645129\3049988907.jpg,Correct
P6011521067,data/part8\P6011521067\R3340105886\2180930980.jpg,Correct
P6660607060,data/part8\P6660607060\R4054137606\3031886069.jpg,Correct
P6316243308,data/part8\P6316243308\R3411445822\2222781150.jpg,Correct
P6398525368,data/part8\P6398525368\R3395306560\2213145081.jpg,Correct
P6332000006,data/part8\P6332000006\R4025909814\3015192274.jpg,Correct
P6144788082,data/part8\P6144788082\R3422099854\2229121204.jpg,Correct
P6318349619,data/part8\P6318349619\R4102348488\3060617914.jpg,Correct
P6439860800,data/part8\P6439860800\R4095184293\3056369875.jpg,Correct
P6148863324,data/part8\P6148863324\R3406453395\2219796734.jpg,Correct
P6182354091,data/part8\P6182354091\R3354554194\2189198376.jpg,Correct
P6286609781,data/part8\P6286609781\R3380539473\2204438163.jpg,Correct
P6426719827,data/part8\P6426719827\R4053535842\3031527728.jpg,Correct
P6470625349,data/part8\P6470625349\R3410317238\2222091486.jpg,Correct
P6044982979,data/part8\P6044982979\R3366322290\2196028931.jpg,Correct
P6484322988,data/part8\P6484322988\R3422744214\2229485806.jpg,Correct
P6493588675,data/part8\P6493588675\R4018127432\3010641820.jpg,Correct
P6385515198,data/part8\P6385515198\R4096493564\3057098343.jpg,Correct
P6535660280,data/part8\P6535660280\R4050084848\3029473787.jpg,Correct
P6740107037,data/part8\P6740107037\R4037431594\3022034189.jpg,Correct
P6652211493,data/part8\P6652211493\R4004237181\3002513032.jpg,Correct
P6279693713,data/part8\P6279693713\R4018056113\3010595444.jpg,Correct
P6005342308,data/part8\P6005342308\R4043264956\3025461260.jpg,Correct
P6476565419,data/part8\P6476565419\R3431854871\2234889853.jpg,Correct
P6365127281,data/part8\P6365127281\R4018587864\3010908787.jpg,Correct
P6182365142,data/part8\P6182365142\R3375640158\2201521816.jpg,Correct
P6045781158,data/part8\P6045781158\R3361758629\2193301915.jpg,Correct
P6536234889,data/part8\P6536234889\R4017463333\3010236111.jpg,Correct
P6410412765,data/part8\P6410412765\R3426972513\2231986803.jpg,Correct
P6287649971,data/part8\P6287649971\R4012747376\3007456654.jpg,Correct
P6413539991,data/part8\P6413539991\R4007932175\3004687213.jpg,Correct
P6564967300,data/part8\P6564967300\R4030982144\3018195686.jpg,Correct
P6420071825,data/part8\P6420071825\R3425413702\2231070349.jpg,Correct
P6003678139,data/part8\P6003678139\R4048320786\3028450588.jpg,Correct
P6697151299,data/part8\P6697151299\R4018414232\3010802123.jpg,Correct
P6599916122,data/part8\P6599916122\R4006989539\3004114076.jpg,Correct
P6354180749,data/part8\P6354180749\R3384892070\2206966399.jpg,Correct
P6541242940,data/part8\P6541242940\R4040696878\3023911678.jpg,Correct
P6152816339,data/part8\P6152816339\R3365065849\2195267963.jpg,Correct
P6668340936,data/part8\P6668340936\R4110886039\3065744167.jpg,Correct
P6307255364,data/part8\P6307255364\R3388316241\2208956115.jpg,Correct
P6295710558,data/part8\P6295710558\R3429024386\2233171287.jpg,Correct
P6311258634,data/part8\P6311258634\R3390035002\2210016551.jpg,Correct
P6118624564,data/part8\P6118624564\R3389351935\2209606348.jpg,Correct
P6719633518,data/part8\P6719633518\R4023592475\3013855614.jpg,Correct
P6732040231,data/part8\P6732040231\R4020782080\3012141734.jpg,Correct
P6622995490,data/part8\P6622995490\R4000250921\3000121246.jpg,Correct
P6267315532,data/part8\P6267315532\R4063555153\3037439482.jpg,Correct
P6251929529,data/part8\P6251929529\R3391105327\2210661858.jpg,Correct
P6204927830,data/part8\P6204927830\R4018979354\3011149178.jpg,Correct
P6226916093,data/part8\P6226916093\R3398103018\2214788132.jpg,Correct
P6758519548,data/part8\P6758519548\R4080199935\3047379164.jpg,Correct
P6418663913,data/part8\P6418663913\R4083634816\3049371722.jpg,Correct
P6233841156,data/part8\P6233841156\R4020680105\3012076054.jpg,Correct
P6406883730,data/part8\P6406883730\R4008926655\3005258696.jpg,Correct
P6239335311,data/part8\P6239335311\R3388656720\2209181121.jpg,Correct
P6496865465,data/part8\P6496865465\R4094986679\3056242445.jpg,Correct
P6133764617,data/part8\P6133764617\R3346911725\2184843750.jpg,Correct
P6261139402,data/part8\P6261139402\R3370723309\2198612046.jpg,Correct
P6471311933,data/part8\P6471311933\R3431619146\2234746723.jpg,Correct
P6427387761,data/part8\P6427387761\R4059448666\3035000627.jpg,Correct
P6261384171,data/part8\P6261384171\R3405764402\2219391145.jpg,Correct
P6128177675,data/part8\P6128177675\R3396233629\2213696305.jpg,Correct
P6735438533,data/part8\P6735438533\R4091121373\3053907897.jpg,Correct
P6178749894,data/part8\P6178749894\R4108578984\3064393063.jpg,Correct
P6118219978,data/part8\P6118219978\R3399316410\2215518267.jpg,Correct
P6015536994,data/part8\P6015536994\R3341234009\2181571590.jpg,Correct
P6261845205,data/part8\P6261845205\R4044258529\3026072313.jpg,Correct
P6045647163,data/part8\P6045647163\R3412135817\2223204740.jpg,Correct
P6463104678,data/part8\P6463104678\R3415068681\2224930149.jpg,Correct
P6279648853,data/part8\P6279648853\R4106427645\3063087540.jpg,Correct
P6719831618,data/part8\P6719831618\R4024714185\3014526076.jpg,Correct
P6235177412,data/part8\P6235177412\R3398808032\2215192510.jpg,Correct
P6250442749,data/part8\P6250442749\R4079802740\3047127047.jpg,Correct
P6129372960,data/part8\P6129372960\R4071994780\3042454872.jpg,Correct
P6308715133,data/part8\P6308715133\R3376792038\2202219932.jpg,Correct
P6179155858,data/part8\P6179155858\R3423183228\2229715912.jpg,Correct
P6086142948,data/part8\P6086142948\R3370421692\2198420198.jpg,Correct
P6140428205,data/part8\P6140428205\R3385086260\2207064288.jpg,Correct
P6143007097,data/part8\P6143007097\R3346615371\2184659886.jpg,Correct
P6040440831,data/part8\P6040440831\R3367402221\2196614863.jpg,Correct
P6048500618,data/part8\P6048500618\R3345938116\2184283095.jpg,Correct
P6302994200,data/part8\P6302994200\R3385586837\2207379444.jpg,Correct
P6061689678,data/part8\P6061689678\R3362934187\2194000656.jpg,Correct
P6536330721,data/part8\P6536330721\R4017798606\3010429229.jpg,Correct
P6226207675,data/part8\P6226207675\R3402163771\2217249651.jpg,Correct
P6017971253,data/part8\P6017971253\R4115266612\3068376970.jpg,Correct
P6352459017,data/part8\P6352459017\R3387583073\2208533972.jpg,Correct
P6157713644,data/part8\P6157713644\R4043870690\3025826978.jpg,Correct
P6294962935,data/part8\P6294962935\R3406996842\2220127951.jpg,Correct
P6064773610,data/part8\P6064773610\R3357559731\2190955146.jpg,Correct
P6206678523,data/part8\P6206678523\R3388087120\2208810029.jpg,Correct
P6021609505,data/part8\P6021609505\R4039544510\3023291784.jpg,Correct
P6121321199,data/part8\P6121321199\R3349975725\2186561566.jpg,Correct
P6721639576,data/part8\P6721639576\R4034773706\3020478427.jpg,Correct
P6449257508,data/part8\P6449257508\R4082902357\3048911922.jpg,Correct
P6705382591,data/part8\P6705382591\R4022911229\3013447043.jpg,Correct
P6592271851,data/part8\P6592271851\R3427838283\2232468249.jpg,Correct
P6183877179,data/part8\P6183877179\R3363542349\2194367718.jpg,Correct
P6448797359,data/part8\P6448797359\R3410749279\2222367564.jpg,Correct
P6283678086,data/part8\P6283678086\R4048677876\3028671480.jpg,Correct
P6540140531,data/part8\P6540140531\R4011893533\3006970651.jpg,Correct
P6087937442,data/part8\P6087937442\R3418808772\2227109877.jpg,Correct
P6467660642,data/part8\P6467660642\R4097348361\3057616992.jpg,Correct
P6514446486,data/part8\P6514446486\R4054964160\3032337070.jpg,Correct
P6442588966,data/part8\P6442588966\R4069773753\3041108459.jpg,Correct
P6719698431,data/part8\P6719698431\R4060155361\3035394979.jpg,Correct
P6246931680,data/part8\P6246931680\R3379645078\2203881530.jpg,Correct
P6041844586,data/part8\P6041844586\R4048431402\3028521207.jpg,Correct
P6569894223,data/part8\P6569894223\R4009583405\3005653492.jpg,Correct
P6536857006,data/part8\P6536857006\R4008023008\3004734733.jpg,Correct
P6505550772,data/part8\P6505550772\R3424411309\2230455377.jpg,Correct
P6342389764,data/part8\P6342389764\R4070776874\3041730486.jpg,Correct
P6252736679,data/part8\P6252736679\R3380660767\2204505972.jpg,Correct
P6744603043,data/part8\P6744603043\R4025793223\3015113795.jpg,Correct
P6253145978,data/part8\P6253145978\R3380653835\2204502156.jpg,Correct
P6052065630,data/part8\P6052065630\R4004268554\3002532528.jpg,Correct
P6068256988,data/part8\P6068256988\R3352081815\2187806827.jpg,Correct
P6664078364,data/part8\P6664078364\R4082895031\3048907321.jpg,Correct
P6049090706,data/part8\P6049090706\R3359533974\2192014343.jpg,Correct
P6345121330,data/part8\P6345121330\R3428315938\2232730942.jpg,Correct
P6533613424,data/part8\P6533613424\R4052559218\3030961653.jpg,Correct
P6595752277,data/part8\P6595752277\R3427755838\2232417743.jpg,Correct
P6444535659,data/part8\P6444535659\R4031018044\3018221957.jpg,Correct
P6256681368,data/part8\P6256681368\R3392123196\2211262912.jpg,Correct
P6386571857,data/part8\P6386571857\R4025196582\3014774184.jpg,Correct
P6303587939,data/part8\P6303587939\R4092081850\3054440946.jpg,Correct
P6170883819,data/part8\P6170883819\R3366245843\2195989493.jpg,Correct
P6033863673,data/part8\P6033863673\R3404508292\2218607619.jpg,Correct
P6311830486,data/part8\P6311830486\R3383185484\2205938467.jpg,Correct
P6664943067,data/part8\P6664943067\R4020229764\3011831135.jpg,Correct
P6085855726,data/part8\P6085855726\R4086374379\3051038741.jpg,Correct
P6579910437,data/part8\P6579910437\R3428407964\2232788744.jpg,Correct
P6182007036,data/part8\P6182007036\R3382817562\2205729290.jpg,Correct
P6128741057,data/part8\P6128741057\R3377498126\2202614874.jpg,Correct
P6540343962,data/part8\P6540343962\R3417803773\2226548443.jpg,Correct
P6410367320,data/part8\P6410367320\R3411892435\2223051667.jpg,Correct
P6579570773,data/part8\P6579570773\R4067056967\3039526099.jpg,Correct
P6025188243,data/part8\P6025188243\R3340924282\2181410694.jpg,Correct
P6093914126,data/part8\P6093914126\R3342305570\2182211519.jpg,Correct
P6030842189,data/part8\P6030842189\R3341534831\2181756604.jpg,Correct
P6061459377,data/part8\P6061459377\R4062961876\3037107826.jpg,Correct
P6070298831,data/part8\P6070298831\R3430094269\2233823203.jpg,Correct
P6423822154,data/part8\P6423822154\R4020536635\3011989889.jpg,Correct
P6051434659,data/part8\P6051434659\R3347414087\2185134797.jpg,Correct
P6752120752,data/part8\P6752120752\R4022456212\3013169804.jpg,Correct
P6094376133,data/part8\P6094376133\R3356092340\2190133723.jpg,Correct
P6318408707,data/part8\P6318408707\R3385966589\2207608969.jpg,Correct
P6153188190,data/part8\P6153188190\R3427775543\2232429865.jpg,Correct
P6735126924,data/part8\P6735126924\R4018889900\3011099946.jpg,Correct
P6402298858,data/part8\P6402298858\R3406065651\2219550917.jpg,Correct
P6399088306,data/part8\P6399088306\R3428332377\2232741113.jpg,Correct
P6008305315,data/part8\P6008305315\R3350952866\2187145736.jpg,Correct
P6259673350,data/part8\P6259673350\R3373994563\2200529347.jpg,Correct
P6117620066,data/part8\P6117620066\R3341376659\2181655753.jpg,Correct
P6393071397,data/part8\P6393071397\R3396266146\2213716782.jpg,Correct
